time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
0.660000,0.238716,0.303487,-0.004404,0.255845,-0.340392,0.083025
0.680000,0.233725,0.302751,-0.003882,0.257448,-0.340020,0.085530
0.700000,0.226476,0.302452,-0.004653,0.259426,-0.339075,0.087991
0.720000,0.220565,0.301616,-0.006189,0.260240,-0.338629,0.090141
0.740000,0.216890,0.301054,-0.007610,0.261199,-0.337975,0.092167
0.760000,0.215202,0.300093,-0.008826,0.261442,-0.337627,0.093622
0.780000,0.214741,0.299250,-0.009803,0.260995,-0.337433,0.094662
0.800000,0.214134,0.298475,-0.011623,0.259896,-0.337236,0.095980
0.820000,0.213055,0.297911,-0.013420,0.258633,-0.337104,0.097551
0.840000,0.210437,0.297548,-0.015613,0.258150,-0.336743,0.099254
0.860000,0.207315,0.297528,-0.017318,0.258096,-0.336487,0.100484
0.880000,0.204022,0.297686,-0.018533,0.258326,-0.336302,0.101087
0.900000,0.200905,0.297737,-0.019308,0.258425,-0.336397,0.101009
0.920000,0.197667,0.297836,-0.020245,0.258395,-0.336509,0.100803
0.940000,0.194796,0.297738,-0.021040,0.258248,-0.336720,0.100361
0.960000,0.192423,0.297610,-0.021779,0.257914,-0.337001,0.099706
0.980000,0.190909,0.297336,-0.022003,0.257364,-0.337371,0.098980
1.000000,0.189629,0.297095,-0.022216,0.256991,-0.337645,0.098216
1.020000,0.188854,0.296804,-0.022085,0.256730,-0.337945,0.097311
1.040000,0.188057,0.296518,-0.021983,0.256583,-0.338123,0.096695
1.060000,0.187514,0.296235,-0.021562,0.256373,-0.338368,0.096108
1.080000,0.187061,0.295974,-0.021045,0.256302,-0.338581,0.095550
1.100000,0.186732,0.295642,-0.020345,0.256422,-0.338953,0.094511
1.120000,0.185999,0.295356,-0.019431,0.257014,-0.339359,0.092792
1.140000,0.184580,0.295309,-0.017267,0.258881,-0.339976,0.088691
1.160000,0.181444,0.295266,-0.013542,0.260965,-0.340994,0.082674
1.180000,0.176724,0.295020,-0.009283,0.262370,-0.341625,0.078231
1.200000,0.169770,0.293613,-0.005699,0.264362,-0.341455,0.075065
1.220000,0.164723,0.292434,-0.003721,0.265909,-0.341385,0.071312
1.240000,0.162252,0.292066,-0.002723,0.266735,-0.341548,0.066480
1.260000,0.162747,0.292376,-0.001833,0.266146,-0.341992,0.062591
1.280000,0.164175,0.293320,-0.000026,0.265998,-0.342117,0.060324
1.300000,0.165396,0.294314,0.002817,0.265080,-0.342481,0.059323
1.320000,0.165778,0.295310,0.005480,0.263889,-0.342822,0.058897
1.340000,0.165854,0.296149,0.007652,0.262176,-0.343232,0.058825
1.360000,0.165462,0.296594,0.009045,0.260125,-0.343660,0.058835
1.380000,0.165546,0.296727,0.009618,0.257577,-0.343997,0.059826
1.400000,0.166443,0.296731,0.009519,0.255225,-0.343976,0.061305
1.420000,0.168219,0.296680,0.009532,0.251814,-0.343908,0.064865
1.440000,0.170296,0.296848,0.009612,0.244703,-0.343696,0.073205
1.460000,0.171913,0.297073,0.010456,0.232095,-0.342444,0.086146
1.480000,0.172598,0.297315,0.013586,0.213000,-0.339180,0.101736
1.500000,0.171342,0.296766,0.019074,0.189765,-0.334104,0.115130
1.520000,0.167272,0.294730,0.027968,0.164986,-0.326448,0.124794
1.540000,0.161588,0.291235,0.038605,0.144065,-0.318339,0.130426
1.560000,0.152466,0.284855,0.054106,0.124833,-0.308679,0.134827
1.580000,0.140289,0.273888,0.072815,0.114415,-0.301957,0.138084
1.600000,0.129017,0.265041,0.084767,0.112848,-0.298230,0.141860
1.620000,0.121808,0.262406,0.085089,0.120156,-0.297924,0.147626
1.640000,0.119645,0.261175,0.082907,0.134327,-0.299596,0.154599
1.660000,0.121912,0.263011,0.081508,0.151042,-0.302415,0.158953
1.680000,0.124239,0.265613,0.078957,0.167212,-0.305279,0.161279
1.700000,0.125207,0.268163,0.075768,0.177727,-0.305752,0.163713
1.720000,0.124145,0.269020,0.073167,0.186080,-0.305133,0.166930
1.740000,0.122496,0.268989,0.071901,0.188206,-0.303153,0.170311
1.760000,0.121665,0.268891,0.071404,0.182748,-0.301777,0.171483
1.780000,0.122164,0.269783,0.069271,0.168140,-0.298749,0.172181
1.800000,0.125404,0.272679,0.066616,0.149435,-0.293419,0.172750
1.820000,0.131365,0.277031,0.064173,0.129919,-0.286776,0.171857
1.840000,0.139153,0.282013,0.060438,0.112207,-0.280225,0.168832
1.860000,0.149364,0.288463,0.054794,0.100045,-0.275983,0.165324
1.880000,0.160349,0.293427,0.048389,0.094400,-0.276335,0.161652
1.900000,0.172550,0.297075,0.041687,0.096216,-0.280992,0.159411
1.920000,0.183238,0.298845,0.036770,0.104718,-0.288351,0.158979
1.940000,0.192629,0.299021,0.034187,0.117720,-0.296651,0.159221
1.960000,0.198658,0.298306,0.034329,0.131937,-0.304697,0.159077
1.980000,0.203265,0.298357,0.034458,0.144123,-0.310579,0.159033
2.000000,0.206221,0.298693,0.034683,0.155752,-0.314580,0.159827
2.020000,0.208151,0.299041,0.034234,0.165324,-0.316675,0.161212
2.040000,0.208837,0.299033,0.034803,0.171736,-0.318253,0.161469
2.060000,0.208720,0.299107,0.036206,0.176027,-0.319932,0.159911
2.080000,0.207482,0.299016,0.038298,0.176768,-0.321284,0.158007
2.100000,0.205734,0.298811,0.039926,0.173712,-0.322715,0.155250
2.120000,0.204161,0.298557,0.041903,0.168159,-0.323973,0.152263
2.140000,0.203275,0.298345,0.044122,0.162532,-0.324113,0.150674
2.160000,0.203048,0.297970,0.045807,0.157307,-0.323541,0.150290
2.180000,0.202852,0.297749,0.046697,0.153184,-0.322886,0.150081
2.200000,0.201492,0.297473,0.049225,0.151218,-0.323050,0.149100
2.220000,0.197213,0.296428,0.054813,0.151671,-0.323962,0.147944
2.240000,0.189103,0.293195,0.063227,0.155846,-0.326327,0.145344
2.260000,0.177613,0.287794,0.074024,0.163999,-0.330115,0.139726
2.280000,0.166427,0.281620,0.086112,0.175703,-0.334686,0.130027
2.300000,0.158607,0.275061,0.098083,0.188243,-0.338692,0.117980
2.320000,0.153464,0.269609,0.108442,0.200911,-0.341834,0.103723
2.340000,0.150890,0.265740,0.115422,0.212078,-0.343726,0.086123
2.360000,0.147951,0.261934,0.121101,0.219943,-0.344122,0.069641
2.380000,0.145430,0.258944,0.123896,0.224299,-0.342852,0.056564
2.400000,0.142516,0.255802,0.126160,0.224423,-0.342029,0.054815
2.420000,0.140604,0.253314,0.127957,0.222392,-0.341628,0.057638
2.440000,0.139155,0.251349,0.129160,0.219422,-0.341566,0.058105
2.460000,0.137675,0.250838,0.128324,0.216638,-0.340673,0.050080
2.480000,0.138248,0.252024,0.126724,0.213531,-0.339004,0.036961
2.500000,0.140760,0.252935,0.126788,0.209825,-0.336568,0.021688
2.520000,0.142102,0.251384,0.129067,0.204825,-0.336204,0.016201
2.540000,0.141708,0.248774,0.133032,0.201350,-0.338358,0.023388
2.560000,0.141881,0.246888,0.136232,0.198684,-0.340481,0.033835
2.580000,0.142599,0.246515,0.136817,0.196128,-0.341559,0.042337
2.600000,0.143557,0.246805,0.136531,0.192990,-0.342047,0.046524
2.620000,0.145009,0.247851,0.135666,0.189849,-0.341897,0.048660
2.640000,0.146102,0.248777,0.134993,0.187011,-0.341556,0.049418
2.660000,0.146732,0.249538,0.134251,0.183991,-0.341220,0.050944
2.680000,0.147268,0.249659,0.134264,0.181017,-0.341082,0.054138
2.700000,0.147544,0.249491,0.134344,0.178610,-0.340959,0.058606
2.720000,0.147550,0.249254,0.134169,0.176051,-0.340658,0.063214
2.740000,0.146877,0.249899,0.132612,0.173767,-0.340089,0.067506
2.760000,0.146535,0.250382,0.130889,0.171787,-0.339458,0.071285
2.780000,0.146243,0.251722,0.128574,0.170198,-0.338672,0.075087
2.800000,0.146395,0.253349,0.126081,0.168314,-0.337791,0.078886
2.820000,0.146157,0.254677,0.123549,0.166391,-0.336756,0.082239
2.840000,0.145377,0.255682,0.121038,0.164545,-0.335729,0.085979
2.860000,0.144486,0.256666,0.118413,0.163638,-0.334555,0.089454
2.880000,0.143899,0.257528,0.116083,0.162882,-0.333651,0.092743
2.900000,0.143344,0.258576,0.113492,0.163333,-0.332739,0.096124
2.920000,0.142934,0.260022,0.109910,0.164138,-0.332121,0.099401
2.940000,0.142859,0.262053,0.105562,0.165408,-0.331665,0.102276
2.960000,0.143380,0.264464,0.100379,0.166810,-0.331468,0.104548
2.980000,0.144369,0.267207,0.094645,0.168578,-0.331456,0.106500
3.000000,0.145607,0.269727,0.088572,0.170838,-0.331632,0.108423
3.020000,0.147260,0.272273,0.082820,0.173002,-0.331810,0.109875
3.040000,0.149537,0.274657,0.078756,0.175342,-0.332224,0.110876
3.060000,0.151713,0.276496,0.077070,0.178119,-0.332578,0.111982
3.080000,0.153529,0.277869,0.076236,0.181659,-0.332761,0.114083
3.100000,0.155062,0.278837,0.075592,0.186098,-0.332710,0.116762
3.120000,0.156116,0.279449,0.075234,0.191236,-0.332498,0.119401
3.140000,0.156786,0.279710,0.075611,0.198244,-0.331847,0.122173
3.160000,0.156966,0.279907,0.076200,0.207074,-0.330587,0.124979
3.180000,0.157401,0.280143,0.076731,0.216508,-0.328832,0.127428
3.200000,0.158469,0.280525,0.077016,0.226470,-0.326745,0.129474
3.220000,0.159509,0.280718,0.077565,0.237040,-0.324007,0.130948
3.240000,0.160190,0.280763,0.078463,0.247406,-0.320997,0.131754
3.260000,0.160263,0.280610,0.079069,0.257761,-0.316843,0.132178
3.280000,0.159820,0.280378,0.078995,0.267703,-0.312847,0.131985
3.300000,0.159323,0.280000,0.078840,0.275475,-0.309373,0.131756
3.320000,0.159049,0.279803,0.078333,0.280466,-0.306603,0.132205
3.340000,0.158937,0.279708,0.077816,0.282925,-0.304234,0.134136
3.360000,0.158592,0.279574,0.077871,0.284503,-0.301782,0.136693
3.380000,0.158429,0.279166,0.078892,0.285997,-0.299356,0.139349
3.400000,0.158125,0.278396,0.081062,0.288279,-0.296083,0.143221
3.420000,0.157418,0.277509,0.084022,0.292240,-0.291507,0.147927
3.440000,0.156463,0.276745,0.086651,0.297670,-0.284317,0.153560
3.460000,0.155856,0.276459,0.088699,0.302423,-0.276587,0.160521
3.480000,0.156133,0.276760,0.089816,0.305766,-0.268240,0.168050
3.500000,0.157438,0.277666,0.090701,0.307686,-0.261990,0.174024
3.520000,0.159522,0.278804,0.091896,0.308548,-0.257529,0.178395
3.540000,0.162035,0.279854,0.093611,0.308027,-0.255988,0.181095
3.560000,0.164367,0.280641,0.095295,0.306457,-0.256876,0.182578
3.580000,0.166245,0.281070,0.097015,0.304319,-0.259524,0.182705
3.600000,0.167225,0.281229,0.098327,0.301485,-0.263605,0.182086
3.620000,0.167189,0.281370,0.098747,0.298759,-0.268582,0.180237
3.640000,0.166411,0.281689,0.098201,0.297070,-0.272788,0.177813
3.660000,0.165198,0.281825,0.097246,0.296430,-0.275867,0.175762
3.680000,0.164038,0.282052,0.095856,0.296237,-0.277662,0.174743
3.700000,0.163234,0.282295,0.094342,0.296694,-0.277985,0.174358
3.720000,0.162670,0.282540,0.093262,0.297482,-0.276887,0.175302
3.740000,0.162184,0.282760,0.092469,0.298435,-0.274694,0.177310
3.760000,0.161847,0.283041,0.091813,0.298943,-0.272805,0.179506
3.780000,0.161690,0.283110,0.091778,0.299499,-0.270579,0.181768
3.800000,0.161532,0.283072,0.092021,0.300860,-0.267731,0.182992
3.820000,0.161411,0.282867,0.092788,0.304770,-0.262827,0.182766
3.840000,0.161520,0.282624,0.093737,0.312734,-0.254653,0.180089
3.860000,0.161800,0.282306,0.095080,0.323125,-0.244976,0.176088
3.880000,0.162173,0.281994,0.096534,0.334356,-0.232913,0.170851
3.900000,0.162733,0.281741,0.098170,0.343602,-0.220486,0.167053
3.920000,0.163246,0.281482,0.099710,0.350332,-0.207293,0.164054
3.940000,0.163613,0.281257,0.101175,0.355558,-0.193689,0.162191
3.960000,0.163830,0.281112,0.102192,0.358776,-0.182676,0.162249
3.980000,0.163775,0.281151,0.102665,0.360190,-0.173354,0.164110
4.000000,0.163741,0.281253,0.102734,0.359590,-0.166346,0.166556
4.020000,0.163747,0.281608,0.102313,0.358394,-0.162942,0.168929
4.040000,0.163649,0.281959,0.101633,0.356466,-0.160598,0.170071
4.060000,0.163813,0.282238,0.100949,0.354293,-0.159290,0.170401
4.080000,0.164641,0.282794,0.100122,0.352323,-0.158678,0.169946
4.100000,0.166380,0.283573,0.099392,0.350323,-0.158352,0.169381
4.120000,0.169365,0.284744,0.098879,0.348368,-0.157194,0.168859
4.140000,0.172654,0.285804,0.099256,0.346333,-0.154937,0.169171
4.160000,0.176311,0.286915,0.100367,0.344524,-0.153479,0.170153
4.180000,0.179286,0.287513,0.102490,0.342657,-0.152724,0.171289
4.200000,0.181505,0.287876,0.104391,0.341435,-0.151914,0.172056
4.220000,0.182482,0.288223,0.106080,0.340688,-0.150715,0.172783
4.240000,0.182716,0.288609,0.106286,0.340520,-0.149295,0.173200
4.260000,0.182167,0.288873,0.105370,0.340980,-0.147993,0.173051
4.280000,0.181539,0.289092,0.103808,0.341819,-0.147075,0.172235
4.300000,0.180580,0.289103,0.102667,0.342500,-0.146858,0.171450
4.320000,0.180211,0.289173,0.101979,0.343466,-0.146969,0.170381
4.340000,0.180316,0.289253,0.101783,0.344436,-0.147165,0.169431
4.360000,0.180462,0.289363,0.101698,0.345430,-0.147062,0.168747
4.380000,0.180314,0.289321,0.102172,0.346268,-0.146956,0.168579
4.400000,0.180052,0.289241,0.102588,0.347645,-0.147864,0.168513
4.420000,0.179518,0.289144,0.103005,0.349960,-0.149893,0.167473
4.440000,0.178953,0.289174,0.103040,0.353232,-0.151847,0.165172
4.460000,0.178427,0.289523,0.102604,0.356392,-0.152999,0.163530
4.480000,0.177666,0.289798,0.102680,0.358903,-0.152682,0.162556
4.500000,0.176878,0.289885,0.102868,0.360510,-0.152321,0.161820
4.520000,0.175896,0.290089,0.102900,0.362443,-0.152287,0.159912
4.540000,0.174629,0.290360,0.102282,0.364568,-0.152228,0.157270
4.560000,0.172892,0.290492,0.101217,0.366211,-0.151926,0.154985
4.580000,0.171230,0.290517,0.099773,0.367586,-0.151116,0.152970
4.600000,0.169936,0.290557,0.098228,0.369164,-0.150219,0.150935
4.620000,0.169253,0.290713,0.096513,0.370340,-0.149725,0.149645
4.640000,0.169124,0.290890,0.094975,0.370987,-0.149322,0.148951
4.660000,0.169231,0.291070,0.093728,0.371237,-0.148738,0.148711
4.680000,0.169150,0.291058,0.092917,0.371921,-0.148335,0.147618
4.700000,0.168801,0.290902,0.092207,0.372710,-0.148168,0.146050
4.720000,0.168339,0.290619,0.091420,0.373732,-0.147835,0.143798
4.740000,0.167630,0.290396,0.090209,0.374660,-0.147283,0.141663
4.760000,0.166869,0.290315,0.088055,0.376008,-0.146526,0.138828
4.780000,0.166583,0.290558,0.084713,0.377326,-0.146202,0.135710
4.800000,0.166763,0.291659,0.079451,0.379057,-0.145278,0.132226
4.820000,0.167982,0.292821,0.073618,0.380037,-0.144659,0.129393
4.840000,0.169981,0.294417,0.067215,0.381083,-0.143976,0.126413
4.860000,0.172696,0.295547,0.062005,0.381260,-0.144072,0.124171
4.880000,0.174972,0.296027,0.059008,0.380821,-0.145013,0.122624
4.900000,0.176240,0.295836,0.057152,0.380163,-0.146193,0.121399
4.920000,0.176635,0.295703,0.055118,0.379626,-0.147141,0.120919
4.940000,0.176613,0.295730,0.052367,0.379650,-0.147883,0.120222
4.960000,0.176742,0.295946,0.049238,0.379858,-0.148813,0.118751
4.980000,0.177051,0.296077,0.047205,0.379571,-0.150239,0.117359
5.000000,0.177408,0.296085,0.046150,0.378712,-0.153138,0.116438
5.020000,0.177594,0.296141,0.045335,0.377019,-0.159714,0.117102
5.040000,0.177785,0.296310,0.044224,0.374115,-0.171240,0.119175
5.060000,0.178050,0.296538,0.043129,0.370402,-0.187509,0.121580
5.080000,0.177949,0.296694,0.042329,0.364265,-0.210407,0.122127
5.100000,0.177425,0.296655,0.041709,0.356170,-0.237753,0.119339
5.120000,0.176640,0.296510,0.041074,0.343386,-0.267991,0.111565
5.140000,0.175759,0.296320,0.040468,0.322392,-0.297011,0.098964
5.160000,0.175151,0.296146,0.040229,0.300813,-0.316010,0.085202
5.180000,0.175178,0.296171,0.040088,0.283452,-0.324426,0.075412
5.200000,0.175455,0.296327,0.039921,0.276692,-0.326804,0.071096
5.220000,0.175348,0.296456,0.039155,0.272198,-0.329529,0.071854
5.240000,0.174645,0.296352,0.037885,0.264153,-0.333525,0.077193
5.260000,0.173455,0.296042,0.036735,0.253640,-0.336796,0.083518
5.280000,0.172207,0.295756,0.035653,0.243195,-0.340119,0.087306
5.300000,0.171322,0.295650,0.034475,0.237784,-0.341195,0.089762
5.320000,0.170901,0.295739,0.033024,0.236396,-0.341279,0.091757
5.340000,0.170829,0.295928,0.031719,0.238609,-0.341208,0.091245
5.360000,0.170805,0.296081,0.030958,0.242077,-0.341481,0.087388
5.380000,0.170691,0.296170,0.030674,0.244056,-0.342282,0.082332
5.400000,0.170277,0.296136,0.030505,0.243141,-0.342876,0.079899
5.420000,0.169897,0.296155,0.030429,0.240191,-0.343313,0.080223
5.440000,0.169222,0.295980,0.030715,0.236799,-0.344115,0.079422
5.460000,0.168257,0.295717,0.031206,0.232179,-0.345334,0.077357
5.480000,0.166962,0.295285,0.031516,0.226163,-0.346412,0.074169
5.500000,0.165970,0.294966,0.031363,0.220440,-0.347191,0.070065
5.520000,0.165370,0.294689,0.031121,0.215495,-0.347501,0.066043
5.540000,0.165242,0.294607,0.031002,0.212198,-0.347489,0.062773
5.560000,0.165524,0.294612,0.031413,0.210615,-0.347371,0.060609
5.580000,0.165915,0.294707,0.031904,0.210283,-0.347198,0.060263
5.600000,0.166418,0.294784,0.032370,0.211239,-0.347125,0.061179
5.620000,0.166582,0.294814,0.032822,0.213159,-0.347065,0.062714
5.640000,0.166416,0.294686,0.033362,0.214800,-0.347003,0.064003
5.660000,0.166097,0.294530,0.033736,0.216007,-0.346942,0.065005
5.680000,0.166041,0.294387,0.034087,0.216253,-0.346976,0.065202
5.700000,0.166454,0.294396,0.034310,0.215684,-0.347036,0.065168
5.720000,0.167306,0.294483,0.034532,0.214643,-0.347133,0.064631
5.740000,0.168458,0.294585,0.034436,0.213342,-0.347197,0.064280
5.760000,0.169653,0.294425,0.034332,0.212182,-0.347352,0.063756
5.780000,0.170250,0.294098,0.034496,0.212092,-0.347559,0.062602
5.800000,0.170211,0.293660,0.035109,0.212862,-0.347753,0.060844
5.820000,0.170117,0.293223,0.035106,0.213832,-0.347784,0.059427
5.840000,0.170004,0.292903,0.035278,0.214790,-0.347768,0.057989
5.860000,0.169791,0.292732,0.035177,0.215462,-0.347691,0.057479
5.880000,0.169361,0.292619,0.034851,0.215616,-0.347560,0.057538
5.900000,0.169003,0.292528,0.034669,0.214981,-0.347440,0.058483
5.920000,0.168125,0.292274,0.035397,0.214052,-0.347373,0.059254
5.940000,0.166617,0.291707,0.036855,0.213205,-0.347294,0.059643
5.960000,0.165021,0.291111,0.038355,0.212477,-0.347227,0.059510
5.980000,0.163331,0.290357,0.040101,0.211264,-0.347187,0.059218
6.000000,0.162120,0.289859,0.040990,0.209622,-0.347108,0.058938
6.020000,0.161310,0.289379,0.042016,0.207175,-0.347120,0.058344
6.040000,0.160578,0.288923,0.043223,0.203854,-0.347166,0.057669
6.060000,0.159585,0.288262,0.044936,0.199506,-0.347368,0.057064
6.080000,0.158349,0.287469,0.046677,0.193763,-0.347416,0.057149
6.100000,0.156906,0.286576,0.048505,0.186880,-0.347357,0.057930
6.120000,0.155601,0.285707,0.049920,0.179024,-0.346842,0.060905
6.140000,0.154435,0.284889,0.051323,0.170220,-0.345895,0.065709
6.160000,0.153634,0.284256,0.052366,0.162038,-0.343938,0.071658
6.180000,0.153248,0.283865,0.053231,0.155191,-0.341371,0.078123
6.200000,0.152986,0.283599,0.053876,0.149712,-0.339062,0.084012
6.220000,0.152844,0.283374,0.054309,0.144851,-0.336645,0.088766
6.240000,0.152622,0.283175,0.054640,0.140931,-0.334928,0.090907
6.260000,0.152226,0.282849,0.055125,0.138022,-0.333911,0.091349
6.280000,0.151795,0.282525,0.055602,0.136496,-0.333739,0.090456
6.300000,0.151326,0.282192,0.056221,0.136104,-0.334162,0.088825
6.320000,0.151079,0.282000,0.056780,0.136643,-0.334946,0.086919
6.340000,0.150929,0.281834,0.057427,0.137592,-0.335671,0.085738
6.360000,0.150928,0.281795,0.057927,0.138659,-0.336177,0.085428
6.380000,0.150896,0.281749,0.058405,0.139638,-0.336412,0.085919
6.400000,0.150753,0.281692,0.058832,0.140612,-0.336485,0.086817
6.420000,0.150526,0.281539,0.059286,0.141485,-0.336580,0.087524
6.440000,0.150220,0.281366,0.059802,0.142373,-0.336755,0.087751
6.460000,0.149848,0.281053,0.060508,0.143432,-0.337203,0.087227
6.480000,0.149492,0.280766,0.061072,0.144546,-0.337763,0.086141
6.500000,0.149005,0.280404,0.061650,0.145853,-0.338499,0.084662
6.520000,0.148277,0.280013,0.062092,0.147346,-0.339256,0.083123
6.540000,0.147482,0.279607,0.062328,0.149071,-0.340022,0.081308
6.560000,0.146735,0.279267,0.062462,0.150238,-0.340636,0.079219
6.580000,0.146287,0.279051,0.062495,0.151242,-0.341256,0.076975
6.600000,0.146174,0.279098,0.062299,0.152321,-0.341847,0.075169
6.620000,0.146316,0.279273,0.062007,0.153947,-0.342526,0.073776
6.640000,0.146641,0.279581,0.061582,0.156397,-0.343451,0.072284
6.660000,0.146927,0.279878,0.061201,0.159324,-0.344415,0.070994
6.680000,0.147275,0.280257,0.060845,0.162927,-0.345577,0.069230
6.700000,0.147568,0.280568,0.060616,0.166788,-0.346702,0.067381
6.720000,0.147954,0.280954,0.060463,0.171040,-0.347860,0.065286
6.740000,0.148292,0.281346,0.060431,0.175748,-0.348925,0.063281
6.760000,0.148814,0.281861,0.060383,0.180378,-0.349757,0.061249
6.780000,0.149271,0.282288,0.060377,0.184718,-0.350443,0.059435
6.800000,0.149956,0.282830,0.060352,0.188484,-0.351063,0.057890
6.820000,0.150658,0.283352,0.060200,0.192097,-0.351342,0.056794
6.840000,0.151731,0.284117,0.060186,0.195052,-0.351603,0.055646
6.860000,0.152986,0.284949,0.060176,0.198029,-0.351629,0.055351
6.880000,0.155052,0.286268,0.059990,0.200978,-0.351620,0.055909
6.900000,0.158359,0.288039,0.059418,0.203388,-0.351542,0.057449
6.920000,0.162078,0.289905,0.058283,0.205566,-0.351467,0.059732
6.940000,0.165601,0.291539,0.056973,0.207366,-0.351431,0.062621
6.960000,0.168075,0.292628,0.055167,0.209125,-0.351661,0.064970
6.980000,0.169694,0.293144,0.053211,0.210185,-0.352156,0.066518
7.000000,0.170584,0.293526,0.051566,0.212267,-0.352547,0.067494
7.020000,0.170691,0.293583,0.051477,0.215091,-0.352851,0.067674
7.040000,0.170306,0.293470,0.051963,0.218678,-0.352703,0.068616
7.060000,0.169709,0.293128,0.053183,0.222715,-0.352436,0.069061
7.080000,0.168809,0.292826,0.054461,0.227321,-0.351910,0.069997
7.100000,0.167809,0.292650,0.055512,0.230107,-0.351475,0.071020
7.120000,0.167301,0.292726,0.055981,0.231002,-0.351163,0.071661
7.140000,0.166747,0.292836,0.056369,0.231038,-0.350836,0.071792
7.160000,0.165987,0.292876,0.056737,0.230994,-0.350471,0.071591
7.180000,0.164922,0.292673,0.057345,0.231253,-0.350047,0.070784
7.200000,0.163537,0.292186,0.058428,0.231927,-0.349628,0.069944
7.220000,0.162058,0.291519,0.059955,0.233081,-0.349257,0.068339
7.240000,0.160818,0.290742,0.061589,0.233583,-0.349106,0.067037
7.260000,0.159801,0.289843,0.063123,0.233613,-0.349212,0.065463
7.280000,0.159076,0.289062,0.064015,0.232910,-0.349475,0.064327
7.300000,0.158553,0.288348,0.064425,0.231657,-0.349813,0.063350
7.320000,0.158161,0.287609,0.064902,0.229466,-0.350421,0.062238
7.340000,0.157658,0.286740,0.065290,0.225948,-0.351298,0.060160
7.360000,0.157066,0.285834,0.065808,0.221367,-0.352284,0.057804
7.380000,0.156285,0.284707,0.066505,0.216008,-0.353243,0.055115
7.400000,0.155456,0.283625,0.067214,0.210642,-0.353946,0.052856
7.420000,0.154839,0.282706,0.067874,0.205160,-0.354205,0.051614
7.440000,0.154110,0.281846,0.068767,0.200242,-0.354332,0.050740
7.460000,0.153682,0.281151,0.069509,0.195644,-0.354166,0.050862
7.480000,0.153465,0.280665,0.070479,0.191840,-0.354097,0.051538
7.500000,0.153512,0.280299,0.071426,0.188577,-0.353803,0.053017
7.520000,0.153509,0.279888,0.072448,0.186456,-0.353577,0.054357
7.540000,0.153369,0.279379,0.073448,0.184996,-0.353434,0.055510
7.560000,0.153089,0.278835,0.074343,0.184261,-0.353341,0.056191
7.580000,0.152852,0.278361,0.074882,0.184145,-0.353226,0.056689
7.600000,0.152733,0.277989,0.075257,0.184496,-0.353125,0.056885
7.620000,0.152799,0.277806,0.075433,0.185310,-0.353042,0.056958
7.640000,0.153128,0.277757,0.075611,0.186596,-0.352991,0.056795
7.660000,0.153705,0.277813,0.075823,0.188461,-0.353011,0.056514
7.680000,0.154499,0.277962,0.076208,0.190989,-0.353114,0.055682
