time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
1.140000,0.117355,0.292038,-0.096165,0.246886,-0.300280,-0.101329
1.160000,0.117929,0.292323,-0.096158,0.247391,-0.299769,-0.101117
1.180000,0.118082,0.292452,-0.096124,0.247529,-0.299560,-0.100434
1.200000,0.117942,0.292530,-0.095965,0.247906,-0.299409,-0.099702
1.220000,0.117619,0.292527,-0.095741,0.248749,-0.299240,-0.098969
1.240000,0.117293,0.292480,-0.095605,0.249999,-0.299047,-0.098541
1.260000,0.117168,0.292408,-0.095645,0.251448,-0.298852,-0.098175
1.280000,0.117457,0.292394,-0.095870,0.252714,-0.298515,-0.097776
1.300000,0.117940,0.292427,-0.096148,0.253502,-0.298159,-0.097569
1.320000,0.118409,0.292564,-0.096329,0.253784,-0.298021,-0.097216
1.340000,0.118812,0.292775,-0.096378,0.253743,-0.298015,-0.096744
1.360000,0.119043,0.293083,-0.096219,0.253784,-0.297928,-0.096290
1.380000,0.118965,0.293297,-0.095944,0.253957,-0.297802,-0.096105
1.400000,0.118720,0.293465,-0.095495,0.254154,-0.297577,-0.096262
1.420000,0.118435,0.293469,-0.095290,0.254310,-0.297424,-0.096376
1.440000,0.118296,0.293444,-0.095268,0.254449,-0.297333,-0.096383
1.460000,0.118262,0.293475,-0.095198,0.254399,-0.297238,-0.096393
1.480000,0.118247,0.293655,-0.095000,0.254323,-0.297053,-0.096519
1.500000,0.118152,0.293813,-0.094705,0.254270,-0.296866,-0.096759
1.520000,0.118040,0.293988,-0.094438,0.254333,-0.296652,-0.097048
1.540000,0.117991,0.294149,-0.094238,0.254453,-0.296479,-0.097368
1.560000,0.117990,0.294360,-0.094023,0.254534,-0.296307,-0.097609
1.580000,0.117999,0.294501,-0.093852,0.254449,-0.296193,-0.097852
1.600000,0.117972,0.294645,-0.093637,0.254311,-0.296077,-0.098118
1.620000,0.117881,0.294783,-0.093466,0.254247,-0.295934,-0.098402
1.640000,0.117884,0.294968,-0.093255,0.254103,-0.295853,-0.098658
1.660000,0.117900,0.295143,-0.092997,0.253867,-0.295748,-0.099061
1.680000,0.117860,0.295330,-0.092716,0.253652,-0.295584,-0.099564
1.700000,0.117735,0.295448,-0.092482,0.253402,-0.295426,-0.100200
1.720000,0.117526,0.295645,-0.092061,0.253160,-0.295135,-0.101225
1.740000,0.117240,0.295823,-0.091635,0.252689,-0.294720,-0.102705
1.760000,0.116645,0.295767,-0.091310,0.252084,-0.294263,-0.104361
1.780000,0.115457,0.295264,-0.091028,0.250948,-0.294298,-0.105493
1.800000,0.114769,0.295413,-0.090556,0.249347,-0.294526,-0.106574
1.820000,0.114190,0.295369,-0.090342,0.247126,-0.294807,-0.107950
1.840000,0.113547,0.294955,-0.090475,NaN,NaN,NaN
1.860000,0.113234,0.294738,-0.090657,0.242061,-0.295571,-0.111364
1.880000,0.113247,0.294630,-0.090791,0.240185,-0.296240,-0.112914
1.900000,0.113201,0.294045,-0.091461,0.238467,-0.297370,-0.114033
1.920000,0.113391,0.293268,-0.092189,0.236625,-0.298684,-0.114580
1.940000,0.114146,0.292553,-0.092834,0.234224,-0.300024,-0.114441
1.960000,0.115394,0.291938,-0.093505,0.231147,-0.301294,-0.114245
1.980000,0.117016,0.291502,-0.093655,0.227142,-0.302387,-0.114840
2.000000,0.118383,0.291150,-0.093631,0.223312,-0.303166,-0.115467
2.020000,0.119606,0.290753,-0.093752,0.220534,-0.303664,-0.116017
2.040000,0.120481,0.290451,-0.093828,0.219425,-0.303845,-0.116499
2.060000,0.121970,0.290773,-0.094033,0.219001,-0.303831,-0.117026
2.080000,0.123954,0.291889,-0.094119,0.218842,-0.303719,-0.117302
2.100000,0.126276,0.293544,-0.094159,0.219022,-0.303577,-0.117250
2.120000,0.128433,0.295295,-0.094008,0.219140,-0.303459,-0.117117
2.140000,0.130271,0.296878,-0.093783,0.219368,-0.303309,-0.116866
2.160000,0.131659,0.298577,-0.093018,0.219824,-0.303011,-0.116747
2.180000,0.132598,0.300202,-0.091927,0.220422,-0.302706,-0.116577
2.200000,0.133403,0.301777,-0.090600,0.221280,-0.302536,-0.116324
2.220000,0.134168,0.303306,-0.089143,0.222227,-0.302472,-0.115930
2.240000,0.134807,0.304659,-0.087632,0.223374,-0.302368,-0.115370
2.260000,0.135537,0.305675,-0.086490,0.224584,-0.302351,-0.114386
2.280000,0.136167,0.306398,-0.085686,0.225882,-0.302187,-0.113655
2.300000,0.136778,0.306901,-0.085342,0.227357,-0.301958,-0.113263
2.320000,0.137198,0.307095,-0.085369,0.228576,-0.301759,-0.113024
2.340000,0.137661,0.307188,-0.085658,0.229728,-0.301586,-0.112459
2.360000,0.137853,0.307219,-0.085899,0.230701,-0.301482,-0.111771
2.380000,0.137819,0.307335,-0.085840,0.231414,-0.301326,-0.111296
2.400000,0.137592,0.307525,-0.085521,0.231779,-0.301145,-0.111041
2.420000,0.137327,0.307774,-0.085121,0.231893,-0.301001,-0.110876
2.440000,0.136798,0.307919,-0.084635,0.231756,-0.300893,-0.110625
2.460000,0.136381,0.307991,-0.084242,0.231755,-0.300745,-0.110633
2.480000,0.135952,0.307967,-0.083972,0.231686,-0.300579,-0.110702
2.500000,0.135692,0.307869,-0.083888,0.231627,-0.300471,-0.110820
2.520000,0.135506,0.307704,-0.084073,0.231531,-0.300475,-0.110740
2.540000,0.135539,0.307545,-0.084421,0.231300,-0.300516,-0.110686
2.560000,0.135680,0.307356,-0.084835,0.230826,-0.300571,-0.110839
2.580000,0.135884,0.307221,-0.085160,0.229783,-0.300632,-0.111431
2.600000,0.136139,0.307288,-0.085057,0.228328,-0.300548,-0.112350
2.620000,0.136540,0.307576,-0.084477,0.226332,-0.300248,-0.113732
2.640000,0.137102,0.308058,-0.083587,0.223687,-0.299810,-0.115564
2.660000,0.137802,0.308762,-0.082218,0.220738,-0.299283,-0.117604
2.680000,0.138392,0.309359,-0.081067,0.217777,-0.298794,-0.119187
2.700000,0.138877,0.309871,-0.080036,0.215516,-0.298792,-0.120029
2.720000,0.139179,0.310123,-0.079273,0.213393,-0.299050,-0.120339
2.740000,0.139583,0.310254,-0.078766,0.211926,-0.299284,-0.120766
2.760000,0.140009,0.310230,-0.078513,0.210981,-0.299353,-0.121467
2.780000,0.140393,0.310095,-0.078570,0.210466,-0.299305,-0.122394
2.800000,0.140641,0.309936,-0.078943,0.210148,-0.299305,-0.122997
2.820000,0.141087,0.309817,-0.079466,0.209950,-0.299298,-0.123505
2.840000,0.141559,0.309794,-0.079865,0.209835,-0.299251,-0.123998
2.860000,0.142046,0.309836,-0.080049,0.209909,-0.299144,-0.124643
2.880000,0.142214,0.309819,-0.080172,0.210273,-0.299132,-0.125074
2.900000,0.142267,0.309743,-0.080297,0.210903,-0.299145,-0.125575
2.920000,0.142084,0.309511,-0.080560,0.211714,-0.299218,-0.125783
2.940000,0.141769,0.309249,-0.080815,0.212731,-0.299333,-0.125781
2.960000,0.141444,0.309017,-0.081062,0.214106,-0.299538,-0.125527
2.980000,0.141213,0.308819,-0.081341,0.215686,-0.299815,-0.125122
3.000000,0.141079,0.308726,-0.081674,0.217434,-0.300132,-0.124594
3.020000,0.141065,0.308646,-0.082041,0.219063,-0.300370,-0.124058
3.040000,0.140889,0.308488,-0.082448,0.220840,-0.300250,-0.123924
3.060000,0.140595,0.308234,-0.082905,0.223164,-0.299502,-0.124608
3.080000,0.139989,0.307905,-0.083332,0.225453,-0.298749,-0.125380
3.100000,0.139204,0.307699,-0.083485,0.227112,-0.298516,-0.125147
3.120000,0.138025,0.307503,-0.083367,0.228242,-0.298415,-0.124235
3.140000,0.136610,0.307469,-0.082937,0.229028,-0.298028,-0.122998
3.160000,0.134949,0.307359,-0.082323,0.229471,-0.297631,-0.121424
3.180000,0.133396,0.307446,-0.081521,0.229917,-0.297302,-0.119157
3.200000,0.131801,0.307553,-0.080504,0.230821,-0.296959,-0.116804
3.220000,0.130543,0.307706,-0.079612,0.231729,-0.296771,-0.114780
3.240000,0.129832,0.307820,-0.079318,0.232403,-0.296760,-0.112842
3.260000,0.129531,0.307844,-0.079547,0.232826,-0.297023,-0.111036
3.280000,0.129296,0.307731,-0.080106,0.233564,-0.297256,-0.109348
3.300000,0.129003,0.307737,-0.080364,0.235027,-0.297110,-0.107996
3.320000,0.128602,0.307611,-0.081060,0.237606,-0.296646,-0.106239
3.340000,0.128219,0.307358,-0.082359,0.240584,-0.296121,-0.104841
3.360000,0.128362,0.307073,-0.083310,0.243739,-0.295280,-0.104748
3.380000,0.129920,0.306596,-0.084943,0.245901,-0.294688,-0.105096
3.400000,0.131789,0.305661,-0.087774,0.247268,-0.294351,-0.105025
3.420000,0.132621,0.304209,-0.090282,0.248609,-0.293894,-0.104739
3.440000,0.132901,0.302052,-0.093033,0.250306,-0.293059,-0.104759
3.460000,0.132904,0.299606,-0.095756,0.252393,-0.291665,-0.105424
3.480000,0.132678,0.296793,-0.098827,0.254613,-0.289978,-0.106602
3.500000,0.132402,0.294012,-0.101800,0.258314,-0.287847,-0.108155
3.520000,0.132364,0.291094,-0.105062,0.263300,-0.285807,-0.109027
3.540000,0.132912,0.288887,-0.107822,0.269160,-0.283983,-0.108613
3.560000,0.134219,0.286933,-0.110818,0.276848,-0.281862,-0.107350
3.580000,0.136422,0.285252,-0.114136,0.284466,-0.279582,-0.105068
3.600000,0.139219,0.283883,-0.117602,0.292386,-0.277087,-0.102787
3.620000,0.142182,0.282895,-0.120309,0.300059,-0.274328,-0.100434
3.640000,0.144383,0.282104,-0.122360,0.306741,-0.271681,-0.098502
3.660000,0.145766,0.281585,-0.123777,0.311591,-0.269296,-0.097399
3.680000,0.146453,0.281317,-0.124704,0.315324,-0.267002,-0.097071
3.700000,0.146786,0.281463,-0.125069,0.317779,-0.265013,-0.097503
3.720000,0.147123,0.281793,-0.125305,0.318873,-0.263750,-0.098317
3.740000,0.148331,0.282405,-0.125586,0.319169,-0.262806,-0.099506
3.760000,0.150656,0.283352,-0.125950,0.318951,-0.262290,-0.100155
3.780000,0.153692,0.284497,-0.126287,0.318854,-0.262006,-0.100202
3.800000,0.156636,0.285597,-0.126857,0.319048,-0.261923,-0.099954
3.820000,0.158658,0.286550,-0.127141,0.319720,-0.261816,-0.099379
3.840000,0.159810,0.287159,-0.127538,0.320492,-0.261788,-0.098493
3.860000,0.160002,0.287350,-0.127848,0.320891,-0.261795,-0.098012
3.880000,0.159406,0.287224,-0.128185,0.320914,-0.261962,-0.097347
3.900000,0.158139,0.286549,-0.128797,0.320443,-0.262349,-0.096929
3.920000,0.156723,0.285696,-0.129425,0.319527,-0.262753,-0.097012
3.940000,0.155028,0.284855,-0.129961,0.318321,-0.262999,-0.097682
3.960000,0.153605,0.284280,-0.130274,0.317121,-0.263196,-0.098497
3.980000,0.151986,0.283808,-0.130622,0.315155,-0.263750,-0.099511
4.000000,0.150321,0.283744,-0.130675,0.313361,-0.264254,-0.100826
4.020000,0.148686,0.283704,-0.130570,0.311683,-0.264748,-0.102016
4.040000,0.146959,0.283592,-0.130645,0.309827,-0.265463,-0.103470
4.060000,0.145095,0.283450,-0.130402,0.307651,-0.266467,-0.105093
4.080000,0.142966,0.283372,-0.129829,0.305214,-0.267426,-0.107124
4.100000,0.140530,0.283159,-0.128920,0.302682,-0.268424,-0.108822
4.120000,0.137728,0.282975,-0.127951,0.299760,-0.269279,-0.111468
4.140000,0.134771,0.282723,-0.126847,0.297003,-0.270069,-0.113922
4.160000,0.131798,0.282479,-0.125942,0.294003,-0.270825,-0.116917
4.180000,0.129217,0.282146,-0.125250,0.291120,-0.271569,-0.119773
4.200000,0.126853,0.281743,-0.124888,0.287928,-0.272567,-0.122189
4.220000,0.125698,0.281480,-0.124704,0.283772,-0.273994,-0.124231
4.240000,0.125222,0.281383,-0.124446,0.279866,-0.275491,-0.125310
4.260000,0.124376,0.281123,-0.124269,0.276130,-0.277573,-0.125299
4.280000,0.123093,0.280856,-0.123583,0.272780,-0.279745,-0.125062
4.300000,0.121467,0.280565,-0.122509,0.270220,-0.281850,-0.124246
4.320000,0.120029,0.280184,-0.121463,0.268106,-0.284148,-0.122754
4.340000,0.118566,0.279856,-0.120402,0.266466,-0.286098,-0.121078
4.360000,0.117445,0.279839,-0.119155,0.265272,-0.287445,-0.120110
4.380000,0.117236,0.280109,-0.118384,0.264428,-0.288402,-0.119321
4.400000,0.117499,0.280604,-0.117780,0.264186,-0.288691,-0.119243
4.420000,0.117818,0.280887,-0.117665,0.264329,-0.288545,-0.119496
4.440000,0.118177,0.280785,-0.117988,0.264773,-0.288096,-0.120095
4.460000,0.118562,0.280445,-0.118461,0.265308,-0.287676,-0.120608
4.480000,0.118663,0.279851,-0.118913,0.265800,-0.287420,-0.120695
4.500000,0.118273,0.279199,-0.119114,0.266116,-0.287251,-0.120492
4.520000,0.117686,0.278703,-0.118841,0.266306,-0.287009,-0.120406
4.540000,0.117215,0.278352,-0.118417,0.266405,-0.286690,-0.120456
4.560000,0.116918,0.278169,-0.117837,0.266511,-0.286273,-0.120540
4.580000,0.116674,0.278144,-0.117224,0.266862,-0.285660,-0.120708
4.600000,0.116544,0.278315,-0.116466,0.267406,-0.285001,-0.120656
4.620000,0.116349,0.278507,-0.115811,0.268125,-0.284291,-0.120508
4.640000,0.116202,0.278708,-0.115307,0.268783,-0.283748,-0.120236
4.660000,0.116062,0.278751,-0.115172,0.269239,-0.283419,-0.119754
4.680000,0.116061,0.278770,-0.115132,0.269637,-0.283234,-0.119115
4.700000,0.116082,0.278703,-0.115103,0.270011,-0.283051,-0.118457
4.720000,0.116040,0.278687,-0.114963,0.270401,-0.282834,-0.117841
4.740000,0.115789,0.278576,-0.114711,0.270626,-0.282582,-0.117439
4.760000,0.115417,0.278445,-0.114353,0.270660,-0.282368,-0.117165
4.780000,0.114957,0.278236,-0.113999,0.270624,-0.282120,-0.117156
4.800000,0.114497,0.277968,-0.113789,0.270583,-0.281926,-0.117123
4.820000,0.114070,0.277748,-0.113629,0.270591,-0.281776,-0.116948
4.840000,0.113777,0.277669,-0.113390,0.270545,-0.281699,-0.116676
4.860000,0.113521,0.277612,-0.113191,0.270421,-0.281632,-0.116512
4.880000,0.113329,0.277625,-0.113005,0.270284,-0.281625,-0.116342
4.900000,0.113077,0.277539,-0.112926,0.270190,-0.281579,-0.116220
4.920000,0.112757,0.277420,-0.112778,0.270160,-0.281492,-0.116109
4.940000,0.112315,0.277106,-0.112810,0.270230,-0.281306,-0.115994
4.960000,0.111988,0.276814,-0.112866,0.270281,-0.281263,-0.115665
4.980000,0.111714,0.276514,-0.113019,0.270333,-0.281279,-0.115113
5.000000,0.111537,0.276186,-0.113312,0.270598,-0.281263,-0.114129
5.020000,0.111609,0.275688,-0.113956,0.271319,-0.281350,-0.112465
5.040000,0.112161,0.275124,-0.114933,0.273066,-0.281029,-0.110197
5.060000,0.113285,0.274531,-0.116395,0.275647,-0.280241,-0.108169
5.080000,0.115157,0.273986,-0.118222,0.278456,-0.279295,-0.106722
5.100000,0.117489,0.273679,-0.120256,0.281271,-0.278009,-0.106142
5.120000,0.120113,0.273593,-0.122109,0.284392,-0.276642,-0.105577
5.140000,0.122770,0.273574,-0.123926,0.287289,-0.275790,-0.104333
5.160000,0.125143,0.273651,-0.125343,0.290197,-0.274982,-0.102868
5.180000,0.126861,0.273573,-0.126433,0.292431,-0.274531,-0.101485
5.200000,0.127732,0.273461,-0.126829,0.293461,-0.274331,-0.100405
5.220000,0.127888,0.273415,-0.126802,0.293229,-0.274390,-0.099593
5.240000,0.127515,0.273475,-0.126550,0.292648,-0.274476,-0.098944
5.260000,0.127328,0.273809,-0.126169,0.292144,-0.274537,-0.098575
5.280000,0.127322,0.274169,-0.125844,0.292087,-0.274404,-0.098456
5.300000,0.127312,0.274427,-0.125601,0.292495,-0.274142,-0.098552
5.320000,0.127124,0.274514,-0.125422,0.293127,-0.273697,-0.098916
5.340000,0.126920,0.274516,-0.125410,0.293502,-0.273283,-0.099404
5.360000,0.126740,0.274477,-0.125529,0.293500,-0.272989,-0.099988
5.380000,0.126709,0.274589,-0.125670,0.293206,-0.272844,-0.100584
5.400000,0.126725,0.274418,-0.125978,0.292925,-0.272676,-0.101178
5.420000,0.126885,0.273804,-0.126628,0.292709,-0.272628,-0.101537
5.440000,0.127082,0.272972,-0.127319,0.292710,-0.272470,-0.101897
5.460000,0.127347,0.272130,-0.128025,0.292898,-0.272201,-0.102182
5.480000,0.127475,0.271408,-0.128558,0.293154,-0.271816,-0.102568
5.500000,0.127677,0.270841,-0.129024,0.293238,-0.271501,-0.102940
5.520000,0.127661,0.270488,-0.129225,0.293292,-0.271077,-0.103232
5.540000,0.127609,0.270616,-0.129217,0.293355,-0.270770,-0.103106
5.560000,0.127502,0.270930,-0.129149,0.293515,-0.270527,-0.102914
5.580000,0.127495,0.271230,-0.129104,0.293641,-0.270382,-0.102626
5.600000,0.127526,0.271218,-0.129147,0.293756,-0.270276,-0.102389
5.620000,0.127688,0.271071,-0.129289,0.293854,-0.270151,-0.102135
5.640000,0.127808,0.270980,-0.129386,0.294015,-0.270024,-0.101847
5.660000,0.128005,0.270958,-0.129477,0.294242,-0.269812,-0.101584
5.680000,0.128259,0.270981,-0.129634,0.294435,-0.269631,-0.101335
5.700000,0.128644,0.270831,-0.129931,0.294946,-0.269262,-0.100895
5.720000,0.129123,0.270445,-0.130267,0.295632,-0.268865,-0.100149
5.740000,0.129695,0.269982,-0.130660,0.296431,-0.268282,-0.099736
5.760000,0.130199,0.269405,-0.131010,0.297265,-0.267625,-0.099626
5.780000,0.130398,0.268996,-0.131174,0.298231,-0.266644,-0.099957
5.800000,0.130327,0.269104,-0.131085,0.299183,-0.265531,-0.100463
5.820000,0.130321,0.269636,-0.130857,0.299856,-0.264442,-0.101005
5.840000,0.130359,0.270363,-0.130638,0.300320,-0.263662,-0.101146
5.860000,0.130469,0.271186,-0.130390,0.300708,-0.263291,-0.100957
5.880000,0.130406,0.271777,-0.130216,0.300913,-0.263355,-0.100528
5.900000,0.130316,0.271866,-0.130393,0.300987,-0.263412,-0.100264
5.920000,0.130212,0.271502,-0.130782,0.301036,-0.263395,-0.100344
5.940000,0.130146,0.270741,-0.131329,0.300746,-0.263443,-0.100605
5.960000,0.130056,0.269755,-0.131949,0.300428,-0.263520,-0.100895
5.980000,0.130063,0.268782,-0.132484,0.300253,-0.263494,-0.101066
6.000000,0.129886,0.267901,-0.132993,0.299973,-0.263559,-0.101347
6.020000,0.129685,0.267257,-0.133427,0.299830,-0.263751,-0.101579
6.040000,0.129219,0.266766,-0.133696,0.299641,-0.264045,-0.102061
6.060000,0.128598,0.266552,-0.133712,0.299419,-0.264426,-0.102820
6.080000,0.127734,0.266465,-0.133510,0.299442,-0.264945,-0.103697
6.100000,0.126805,0.266323,-0.133259,0.299870,-0.265582,-0.104617
6.120000,0.125780,0.266023,-0.133128,0.300774,-0.266279,-0.105400
6.140000,0.124776,0.265835,-0.132898,0.301224,-0.267244,-0.106192
6.160000,0.123776,0.265715,-0.132650,0.300821,-0.268218,-0.107026
6.180000,0.122783,0.265888,-0.132235,0.299492,-0.268938,-0.108616
6.200000,0.121576,0.266517,-0.131431,0.297943,-0.269024,-0.111210
6.220000,0.120068,0.267772,-0.129831,0.296085,-0.268599,-0.114853
6.240000,0.118798,0.268740,-0.128786,0.293863,-0.268854,-0.117814
6.260000,0.118141,0.268915,-0.128960,0.290095,-0.271132,-0.119208
6.280000,0.117931,0.268514,-0.129371,0.283997,-0.275028,-0.119531
6.300000,0.117683,0.268014,-0.129325,0.277017,-0.279242,-0.119375
6.320000,0.117041,0.267545,-0.129053,0.270034,-0.283104,-0.119646
6.340000,0.116202,0.267176,-0.128698,0.263772,-0.286745,-0.119596
6.360000,0.115996,0.267104,-0.127808,0.258299,-0.289988,-0.118803
6.380000,0.116141,0.267554,-0.126345,0.253578,-0.292429,-0.118771
6.400000,0.116124,0.268126,-0.124985,0.248842,-0.294492,-0.119138
6.420000,0.116245,0.268475,-0.124140,0.244979,-0.295765,-0.119653
6.440000,0.116528,0.268541,-0.123756,0.242483,-0.295999,-0.120633
6.460000,0.116814,0.268616,-0.123563,0.241746,-0.295818,-0.121574
6.480000,0.117026,0.268550,-0.123536,0.242271,-0.295741,-0.122035
6.500000,0.117159,0.268377,-0.123544,0.242875,-0.295479,-0.122465
6.520000,0.117214,0.268195,-0.123466,0.242907,-0.295023,-0.122917
6.540000,0.116995,0.268049,-0.123249,0.242702,-0.294083,-0.124044
6.560000,0.116623,0.267873,-0.122869,0.242473,-0.292952,-0.125265
6.580000,0.116476,0.267734,-0.122521,0.243256,-0.291685,-0.126211
6.600000,0.116395,0.267553,-0.122160,0.244984,-0.290600,-0.126530
6.620000,0.116305,0.267446,-0.121726,0.247582,-0.289588,-0.126391
6.640000,0.116121,0.267139,-0.121550,0.251235,-0.288382,-0.126225
6.660000,0.115904,0.266495,-0.121544,0.255238,-0.287115,-0.125907
6.680000,0.115478,0.265233,-0.121898,0.259077,-0.286173,-0.124833
6.700000,0.114840,0.264260,-0.121904,0.262959,-0.285470,-0.123187
6.720000,0.114504,0.264184,-0.121531,0.266198,-0.285198,-0.120756
6.740000,0.114417,0.264877,-0.120981,0.269008,-0.285434,-0.117589
6.760000,0.114544,0.266111,-0.120398,0.270999,-0.285918,-0.114152
6.780000,0.114829,0.267493,-0.119861,0.272148,-0.286644,-0.111431
6.800000,0.115272,0.268728,-0.119468,0.272984,-0.287424,-0.108732
6.820000,0.115673,0.269548,-0.119207,0.273701,-0.288000,-0.106630
6.840000,0.115925,0.269996,-0.119001,0.274425,-0.288216,-0.105032
6.860000,0.116056,0.270150,-0.118880,0.275207,-0.288036,-0.104243
6.880000,0.116223,0.270191,-0.118760,0.275999,-0.287534,-0.104144
6.900000,0.116343,0.270264,-0.118700,0.276864,-0.286916,-0.104260
6.920000,0.116563,0.270450,-0.118738,0.277860,-0.286295,-0.104308
6.940000,0.116772,0.270700,-0.118810,0.278926,-0.285705,-0.104124
6.960000,0.117075,0.270996,-0.118854,0.280201,-0.285088,-0.103650
6.980000,0.117537,0.271332,-0.118925,0.282070,-0.284184,-0.103018
7.000000,0.118345,0.271677,-0.119104,0.285053,-0.282470,-0.102737
7.020000,0.119231,0.271878,-0.119704,0.289484,-0.279664,-0.103497
7.040000,0.120569,0.271869,-0.120962,0.295134,-0.276203,-0.104245
7.060000,0.122227,0.271783,-0.122559,0.301960,-0.272367,-0.104540
7.080000,0.124248,0.271569,-0.124815,0.309598,-0.268177,-0.103990
7.100000,0.126712,0.271021,-0.127223,0.317319,-0.263989,-0.103034
7.120000,0.128978,0.270513,-0.129265,0.323695,-0.260284,-0.101669
7.140000,0.130955,0.270018,-0.131073,0.327811,-0.257797,-0.100546
7.160000,0.131960,0.269727,-0.132076,0.329758,-0.256770,-0.099809
7.180000,0.132087,0.269643,-0.132393,0.329654,-0.257238,-0.099357
7.200000,0.131377,0.269788,-0.132387,0.327969,-0.258682,-0.098914
7.220000,0.130209,0.269980,-0.132278,0.325883,-0.260212,-0.098669
7.240000,0.129131,0.270150,-0.132190,0.324033,-0.261480,-0.098653
7.260000,0.128183,0.270460,-0.131863,0.323064,-0.261952,-0.099164
7.280000,0.127479,0.270804,-0.131305,0.322598,-0.261809,-0.100639
